id,name,genres_first,has_remaster,target,age_classif,games_developed,has_parents,games_published,continent_name,onlinecoop,onlinecoopmax,onlinemax,splitscreen,classic_console,less_common_portable_console,mobile,modern_console,others,pc,portable_console,unknown_platforms_name,vr,battle_royale,co_operative,massively_multiplayer_online_mmo,multiplayer,single_player,split_screen,unknown_game_mode,auditory,bird_view_slash_isometric,first_person,side_view,text,third_person,unknown_player_perspectives,virtual_reality,has_global_launch
151962,Casual Birder,adventure,0,0,No Rating,2.0,0.0,-1.0,Unknown,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
151968,Executive Golf DX,sport,0,0,No Rating,4.0,0.0,34.0,North America,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
151972,Lost Your Marbles,visual-novel,0,0,No Rating,3.0,0.0,1.0,Unknown,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
151974,Pick Pack Pup,indie,0,0,No Rating,4.0,0.0,34.0,North America,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
152031,Down the Oubliette,strategy,0,0,No Rating,2.0,0.0,2.0,Unknown,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
152088,Crossfire: Legion,strategy,0,0,No Rating,-1.0,1.0,26.0,Europe,,,,,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1
152177,We Are OFK,adventure,0,0,18+,1.0,0.0,1.0,Unknown,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1
152183,Please Be Happy,simulator,0,0,No Rating,6.0,0.0,7.0,Unknown,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
152184,Witchy Life Story,visual-novel,0,0,15+,2.0,0.0,2.0,Unknown,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
152197,Rocksmith+,music,0,0,12+,46.0,0.0,668.0,Europe,,,,,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
152258,Ixion,strategy,0,1,16+,-1.0,1.0,21.0,Europe,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
152266,"Warhammer 40,000: Chaos Gate - Daemonhunters",strategy,0,0,18+,-1.0,0.0,10.0,Unknown,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
152288,Immortality,simulator,0,1,18+,3.0,0.0,2.0,Unknown,,,,,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
152297,Police Simulator: Patrol Officers,simulator,0,1,14+,3.0,0.0,28.0,Europe,,,,,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1
152510,Empire of Ember,role-playing-rpg,0,0,No Rating,1.0,0.0,1.0,Unknown,0.0,,,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
152568,Riftbound,strategy,0,0,6+,1.0,0.0,1.0,Unknown,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
152684,Beast Crimes,strategy,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
152754,Starsand,simulator,0,0,16+,2.0,0.0,29.0,Unknown,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
152856,Lizard Lady vs the Cats,arcade,0,0,12+,10.0,0.0,12.0,Unknown,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
152955,Magic Exposure: Yuri Visual Novel,visual-novel,0,0,18+,36.0,0.0,256.0,Asia,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
153032,Slime Girl Smoothies,visual-novel,0,0,18+,,,,,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
153536,Kamikaze Kommittee Ouka 2,role-playing-rpg,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
153890,Unusual Findings,adventure,0,1,15+,-1.0,0.0,11.0,Asia,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
153899,Bartender Hustle,role-playing-rpg,0,0,No Rating,2.0,0.0,2.0,Unknown,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
153952,Tapeworm Disco Puzzle,strategy,0,0,No Rating,,,,,,,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
154162,Skydom,adventure,0,0,No Rating,1.0,0.0,1.0,Unknown,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
154330,Spider Solitaire Collection,card-and-board-game,0,0,3+,6.0,0.0,6.0,Unknown,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
154464,PaintBall War 2,sport,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
154543,Genesis Alpha One: Deluxe Edition,role-playing-rpg,0,0,18+,2.0,0.0,-1.0,Europe,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
154856,RWBY: Arrowfell,adventure,0,0,12+,198.0,0.0,221.0,Asia,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
155082,Archetype Arcadia,visual-novel,0,0,18+,54.0,0.0,182.0,Asia,,,,,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
155385,Berserk Soccer,sport,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
155510,Refactor,strategy,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
155659,Rooten,adventure,0,0,18+,1.0,0.0,11.0,Unknown,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
155910,Car Parking Simulator VR,racing,0,0,All Ages,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
155984,OverDrift Festival,racing,0,0,3+,6.0,0.0,6.0,Unknown,,,,,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1
156192,Cipher 61,indie,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
156222,Limb Hunter,indie,0,0,6+,,,,,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
156736,The Mermaid of Zennor,visual-novel,0,0,10+,34.0,0.0,26.0,Unknown,,,,,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
157038,Gladia,indie,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
157118,Personality Dating Sim,simulator,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
157128,The Indigo Parallel,adventure,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
157144,Toaster Defense,strategy,0,0,No Rating,2.0,0.0,2.0,North America,,,,,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
157188,The Amulet of AmunRuuuuuN,adventure,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
157244,Kayak VR: Mirage,arcade,0,0,All Ages,2.0,0.0,2.0,Unknown,0.0,,,0.0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1
157272,Slide Stories: Neko's Journey,card-and-board-game,0,0,3+,,,,,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
158322,Caterva,indie,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
158413,Settlement Survival,strategy,0,0,No Rating,1.0,0.0,1.0,Unknown,0.0,,,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
158544,Pixel Cup Soccer: Ultimate Edition,arcade,0,0,3+,8.0,0.0,3.0,South America,,,,,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
158682,Cave Digger 2: Dig Harder,adventure,0,0,18+,5.0,0.0,12.0,Unknown,1.0,4.0,,0.0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1
159116,Grid Legends,racing,0,1,10+,114.0,1.0,287.0,Europe,1.0,,22.0,0.0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1
159163,Attack of the Petscii Robots,strategy,0,0,No Rating,2.0,0.0,2.0,North America,,,,,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
159386,Knights & Guns,arcade,0,0,16+,26.0,0.0,46.0,Unknown,,,,,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1
159471,Welcome to Dreamville,adventure,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
159536,Who's Lila?,role-playing-rpg,0,1,No Rating,3.0,0.0,-1.0,Unknown,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1
159583,Socialism Simulator,simulator,0,0,No Rating,3.0,0.0,3.0,Unknown,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
159592,StarBall,arcade,0,0,No Rating,3.0,0.0,3.0,North America,,,,,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1
159823,Aka,role-playing-rpg,0,0,3+,12.0,0.0,30.0,Asia,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
159883,PumPum,simulator,0,0,No Rating,1.0,0.0,1.0,Unknown,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
159888,Playback Trauma: The Beach,simulator,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
160034,Urban Mage,unknown_genres_name,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
160266,The Sound of Fireworks: The Haiku,indie,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
161371,Light Up the Room,arcade,0,0,3+,11.0,0.0,64.0,Europe,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
161449,As Aventuras do Cueca Listrada,strategy,0,0,No Rating,1.0,0.0,1.0,Unknown,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
161564,The Mystic,strategy,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
161905,Night of the loving dead,strategy,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
162850,Mosaic Chronicles,indie,0,0,No Rating,-1.0,0.0,15.0,Asia,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
163944,Geometric Sniper Z,arcade,0,0,16+,13.0,0.0,12.0,Unknown,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
163954,Gabriel's Worlds: The Adventure,adventure,0,0,All Ages,5.0,0.0,1.0,Unknown,,,,,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
164980,Born Into Fear,adventure,0,0,No Rating,5.0,0.0,5.0,Unknown,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
165345,Dream Cycle,adventure,0,0,No Rating,1.0,0.0,-1.0,Unknown,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
165351,Cult of the Lamb,strategy,0,1,15+,8.0,0.0,-1.0,Unknown,,,,,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1
165549,Butterfly Soup 2,visual-novel,0,0,No Rating,3.0,0.0,3.0,Unknown,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
165740,Objective H.A.S.T.E.: Survival Horror Escape,indie,0,0,No Rating,3.0,0.0,3.0,Unknown,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
165773,NaGongGan Infinite,indie,0,0,15+,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
166194,Doki Doki Literature Club Plus!: Premium Edition,visual-novel,0,0,No Rating,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
166326,Gunvolt Chronicles: Luminous Avenger iX 2,adventure,0,0,12+,78.0,0.0,38.0,Asia,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
166679,Forty Thieves Solitaire Collection,card-and-board-game,0,0,3+,6.0,0.0,6.0,Unknown,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
166722,The Case of the Golden Idol,adventure,0,1,16+,1.0,0.0,25.0,Europe,,,,,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
167502,Grid Leaper,indie,0,0,No Rating,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
167512,Pulling No Punches,hack-and-slash-beat-em-up,0,0,18+,1.0,0.0,1.0,Unknown,0.0,,,0.0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1
168117,Afterglow,adventure,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
168129,Reloader: test_subject,indie,0,0,No Rating,2.0,0.0,-1.0,Unknown,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
168694,Sick,adventure,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
169165,Sifu: Deluxe Edition,indie,0,0,18+,-1.0,0.0,19.0,Europe,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
169803,Age of Jura,strategy,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
171444,Anderson,adventure,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
171590,Magna Fortuna,role-playing-rpg,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
171646,Invader TD,strategy,0,0,No Rating,2.0,0.0,1.0,Unknown,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
171677,Car Tehc,simulator,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
171816,Pokémon Trading Card Game Live,card-and-board-game,0,1,All Ages,5.0,0.0,6.0,Unknown,,,,,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
172362,Ancient Gods,card-and-board-game,0,0,10+,1.0,0.0,1.0,Unknown,,,,,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
172903,Supraland: Six Inches Under,adventure,0,1,12+,5.0,0.0,5.0,Europe,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
173029,Defect Process,indie,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
173277,Triple Take,adventure,0,0,No Rating,-1.0,0.0,17.0,Europe,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
173319,Heart & Soul,visual-novel,0,0,No Rating,2.0,0.0,2.0,North America,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
173379,Crossing Guard Joe,simulator,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
173413,Noah's Heart,role-playing-rpg,0,0,12+,6.0,0.0,4.0,Asia,0.0,,,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
173983,Velocity Legends: Action Racing Game,strategy,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
174005,Offroad Truck Racing,racing,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
174076,NetSpace Saga Ep.1,role-playing-rpg,0,0,No Rating,2.0,0.0,2.0,Unknown,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
174105,Under the Water,simulator,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
174278,Exit: The Curse of Ophir,adventure,0,0,No Rating,,,,,,,,,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
174297,Forest Camp Story,strategy,0,0,3+,77.0,0.0,75.0,Asia,,,,,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
174604,Attack on Titan: Brave Order,strategy,0,0,12+,5.0,0.0,4.0,Unknown,,,,,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
175048,Code Geass: Lelouch of the Rebellion - Lost Stories,strategy,0,0,No Rating,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
175553,Supercow,unknown_genres_name,0,0,No Rating,6.0,0.0,3.0,Unknown,,,,,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
175700,Vikingard,strategy,0,0,10+,2.0,0.0,4.0,Unknown,,,,,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
175884,The Sink Gods,adventure,0,0,No Rating,3.0,0.0,-1.0,Unknown,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
176057,Poppy Playtime,adventure,0,1,16+,6.0,0.0,6.0,Unknown,,,,,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
176088,Despot's Game: Dystopian Army Builder,turn-based-strategy-tbs,0,1,16+,3.0,0.0,1.0,Unknown,,,,,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
178362,Howloween Hero,role-playing-rpg,0,0,3+,2.0,0.0,2.0,North America,0.0,,,0.0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
178646,9-Ball Pocket,arcade,0,0,3+,3.0,0.0,8.0,Unknown,,,,,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1
180039,Retro Racers,arcade,0,0,All Ages,30.0,0.0,30.0,Unknown,,,,,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
180046,UFO No!,arcade,0,0,All Ages,30.0,0.0,30.0,Unknown,,,,,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
180305,Wing Breakers,arcade,0,0,10+,2.0,0.0,2.0,Unknown,1.0,4.0,8.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1
180925,Lords and Villeins,strategy,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
181574,First Bite,visual-novel,0,0,No Rating,1.0,0.0,1.0,Unknown,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
182758,Gilded Shadows,visual-novel,0,0,No Rating,3.0,0.0,3.0,Unknown,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
184757,Adventures of Chris,adventure,0,0,15+,2.0,0.0,1.0,Unknown,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
184813,Alette 0: Red Moon of April,role-playing-rpg,0,0,No Rating,6.0,0.0,6.0,Unknown,,,,,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
185609,Candle Prick,indie,0,0,No Rating,3.0,0.0,1.0,Unknown,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
185773,Let's Play! Oink Games,card-and-board-game,0,0,3+,3.0,0.0,4.0,Unknown,,,,,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
185864,The Legend of Heroes: Trails through Daybreak II,turn-based-strategy-tbs,0,0,16+,2.0,0.0,-1.0,Asia,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
186313,Yokaiware,indie,0,0,10+,1.0,0.0,1.0,Unknown,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
186320,Ruins of Mitriom,role-playing-rpg,0,0,No Rating,3.0,0.0,-1.0,Europe,,,,,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1
186414,Zombies Killer Machine,strategy,0,0,No Rating,9.0,0.0,16.0,Unknown,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
186508,Cupid Story: First Date,role-playing-rpg,0,0,No Rating,10.0,0.0,10.0,Unknown,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
186622,Hololive Error,adventure,0,0,No Rating,3.0,0.0,6.0,Asia,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
186837,Bound by Love,role-playing-rpg,0,0,No Rating,1.0,0.0,110.0,Unknown,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
186858,Hina-chan's Big Trade! Millionaire Lunch,visual-novel,0,0,No Rating,10.0,0.0,10.0,Asia,,,,,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
186912,Duel Princess,strategy,0,0,18+,15.0,0.0,17.0,Unknown,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
186959,Shadowgate VR: The Mines of Mythrok,adventure,0,0,12+,7.0,0.0,7.0,North America,,,,,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
187062,Final Space: The Rescue,arcade,0,0,12+,4.0,0.0,2.0,Unknown,1.0,4.0,,0.0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1
187297,Miner Ultra Adventures 2,indie,0,0,All Ages,14.0,0.0,15.0,Unknown,1.0,,,1.0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1
187401,SokoWinter,card-and-board-game,0,0,3+,3.0,0.0,3.0,Unknown,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
187424,Sharon and the Last Garden,simulator,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
187426,Ryclaw: Save Yourself,simulator,0,0,No Rating,3.0,0.0,3.0,Unknown,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
187434,Wordish,indie,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
187437,Virtual Maid Streamer Ramie,visual-novel,0,0,18+,,,,,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
187492,Hyper Front,tactical,0,0,No Rating,49.0,0.0,55.0,Asia,,,,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
187534,Zodiacats,card-and-board-game,0,0,3+,15.0,0.0,14.0,Unknown,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
187560,Hyper Road Carnage,racing,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
187612,No Leg Lenny,indie,0,0,No Rating,4.0,0.0,4.0,Europe,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
187638,Surreal Nightmare,adventure,0,0,No Rating,2.0,0.0,1.0,Unknown,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
187648,Cat and Fish,strategy,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
