id,name,genres_first,has_remaster,target,age_classif,games_developed,has_parents,games_published,continent_name,onlinecoop,onlinecoopmax,onlinemax,splitscreen,classic_console,less_common_portable_console,mobile,modern_console,others,pc,portable_console,unknown_platforms_name,vr,battle_royale,co_operative,massively_multiplayer_online_mmo,multiplayer,single_player,split_screen,unknown_game_mode,auditory,bird_view_slash_isometric,first_person,side_view,text,third_person,unknown_player_perspectives,virtual_reality,has_global_launch
132038,Maquette,adventure,0,1,12+,1.0,0.0,55.0,North America,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
132198,Karma City Police,role-playing-rpg,0,1,No Rating,3.0,0.0,1.0,Unknown,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
132206,Cast VR,strategy,0,0,No Rating,1.0,0.0,2.0,Unknown,,,,,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
132309,Ato,adventure,0,0,12+,3.0,0.0,3.0,Unknown,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
132329,Tactical Troops: Anthracite Shift,strategy,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
132422,Fights in Tight Spaces,card-and-board-game,0,1,18+,2.0,0.0,4.0,Europe,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
132675,Xuan-Yuan Sword VII,role-playing-rpg,0,1,18+,12.0,0.0,-1.0,Unknown,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
132880,Breath of the Forest,adventure,0,0,No Rating,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
133305,Chorus,arcade,0,1,12+,12.0,1.0,242.0,Europe,,,,,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
133308,The Medium,adventure,0,1,18+,26.0,0.0,18.0,Europe,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
133402,Vampire: The Masquerade - Parliament of Knives,role-playing-rpg,0,0,No Rating,117.0,0.0,119.0,North America,,,,,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
133907,Detective Puz,card-and-board-game,0,0,10+,-1.0,0.0,2.0,Unknown,,,,,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
134582,Ratchet & Clank: Rift Apart,shooter,0,1,12+,61.0,1.0,2.0,North America,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
135243,It Takes Two,adventure,0,1,12+,125.0,0.0,1346.0,North America,1.0,2.0,,1.0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1
135615,Where the Heart Leads,simulator,0,0,18+,11.0,1.0,2.0,North America,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
135730,Kingdom Wars 4,strategy,0,0,No Rating,2.0,0.0,90.0,North America,1.0,,,0.0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1
135897,Bird Alone,simulator,0,0,No Rating,3.0,0.0,1.0,Europe,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
136194,Heroland: Knowble Edition,strategy,0,0,12+,2.0,1.0,138.0,North America,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
136407,Cloud Gardens,strategy,0,0,3+,5.0,0.0,1.0,Europe,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
136673,The Legend of Heroes: Trails into Reverie,turn-based-strategy-tbs,0,0,18+,173.0,0.0,141.0,Asia,,,,,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
136715,Echo,visual-novel,0,0,No Rating,12.0,0.0,12.0,Unknown,,,,,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
137161,Tea For Two: A Detective Logan Game,point-and-click,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
137358,Viscerafest,shooter,0,0,No Rating,3.0,1.0,41.0,Europe,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
137838,The Spike,sport,0,0,No Rating,1.0,0.0,1.0,Asia,,,,,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
138392,Cook-Out: A Sandwich Tale,simulator,0,0,All Ages,,,,,,,,,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
138426,Sunshine Manor,arcade,0,0,12+,3.0,0.0,2.0,Unknown,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
138592,Smash Legends,strategy,0,1,No Rating,2.0,1.0,2.0,Asia,1.0,,,0.0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
138636,Abs vs. The Blood Queen,adventure,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
138683,Cold Heart,strategy,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
138733,Lacuna,adventure,0,1,18+,-1.0,0.0,46.0,Unknown,,,,,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
138858,Ender Lilies: Quietus of the Knights,role-playing-rpg,0,1,16+,5.0,0.0,4.0,Asia,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
138890,Operation Serpens,tactical,0,0,12+,1.0,0.0,4.0,Unknown,1.0,4.0,4.0,0.0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1
138933,Five Nights at Freddy's: Security Breach,strategy,0,1,15+,-1.0,0.0,-1.0,Asia,,,,,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
139565,Castle on the Coast,adventure,0,0,3+,1.0,0.0,-1.0,Unknown,,,,,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
140001,Umineko no Naku Koro ni Saku: Nekobako to Musou no Koukyoukyoku - Limited Edition,visual-novel,0,0,No Rating,169.0,0.0,39.0,Asia,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
140594,Dragonborne,role-playing-rpg,0,0,No Rating,2.0,0.0,3.0,Unknown,,,,,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
140632,Loopers,visual-novel,0,0,18+,2.0,1.0,71.0,Asia,,,,,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
140633,Lunaria: Virtualized Moonchild,visual-novel,0,0,12+,62.0,1.0,13.0,Asia,,,,,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
140822,Raptor Boyfriend: A High School Romance,visual-novel,0,0,18+,3.0,0.0,2.0,Unknown,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
141200,Cosmic Tank,arcade,0,0,No Rating,1.0,0.0,1.0,Unknown,,,,,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
141265,Argonavis from BanG Dream! AAside,music,0,0,No Rating,12.0,0.0,12.0,Unknown,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
141648,Mercenaries Blaze: Dawn of the Twin Dragons,strategy,0,0,16+,10.0,1.0,-1.0,North America,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
141751,Kara no Shoujo: The Last Episode,visual-novel,0,0,No Rating,14.0,0.0,9.0,Asia,,,,,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
141833,The Legend of Heroes: Trails Through Daybreak,turn-based-strategy-tbs,0,0,16+,173.0,0.0,141.0,Asia,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
142020,Nixy The Glade Sprite,platform,0,0,No Rating,-1.0,0.0,-1.0,Unknown,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
142076,Cruelty Squad,tactical,0,1,No Rating,2.0,0.0,2.0,Unknown,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
142378,The Dead in my Living Room,adventure,0,0,No Rating,1.0,0.0,1.0,Unknown,,,,,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
142438,Yupitergrad,arcade,0,0,10+,5.0,0.0,6.0,Europe,,,,,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
142478,Motorcycle Mechanic Simulator 2021,racing,0,0,6+,2.0,0.0,3.0,Unknown,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
142485,Demons of Asteborg,arcade,0,0,15+,3.0,0.0,2.0,Europe,,,,,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
142522,Sakura MMO Extra,visual-novel,0,0,18+,44.0,0.0,47.0,Unknown,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
142573,Crawlerphobia,indie,0,0,No Rating,35.0,0.0,33.0,Europe,0.0,,,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
142687,Annalynn,arcade,0,0,3+,5.0,0.0,2.0,Unknown,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
142737,Cookie Run: Kingdom,role-playing-rpg,0,1,No Rating,7.0,0.0,14.0,Asia,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
142908,Qual,arcade,0,0,No Rating,4.0,0.0,4.0,Unknown,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
142909,Bowser's Fury,adventure,0,1,6+,669.0,0.0,2417.0,Asia,0.0,,,0.0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1
143000,Across the Obelisk,card-and-board-game,0,1,12+,6.0,0.0,2.0,Unknown,1.0,4.0,,0.0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1
143070,Trophy,arcade,0,0,3+,3.0,0.0,1.0,Unknown,,,,,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
143071,Idoly Pride,arcade,0,0,No Rating,3.0,1.0,1.0,Asia,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
143202,URG,arcade,0,0,No Rating,1.0,0.0,-1.0,Unknown,,,,,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
143687,The Caregiver,strategy,0,0,No Rating,29.0,0.0,27.0,Asia,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
143858,Mayhem Brawler,hack-and-slash-beat-em-up,0,0,15+,4.0,1.0,4.0,Asia,0.0,,,0.0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
143996,Do I smell Pizza?,strategy,0,0,All Ages,3.0,0.0,3.0,Unknown,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
143998,Hollow Witch,strategy,0,0,All Ages,3.0,0.0,3.0,Unknown,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
144089,Monster Prom: Hotseat Edition,visual-novel,0,0,No Rating,8.0,0.0,5.0,Unknown,0.0,,,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
144258,Sleep Tight,arcade,0,0,12+,1.0,0.0,-1.0,North America,,,,,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1
144419,Evil Inside,shooter,0,0,18+,11.0,0.0,64.0,Europe,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
144442,Goose Goose Duck,strategy,0,1,12+,1.0,0.0,-1.0,North America,0.0,,16.0,0.0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1
144466,Invisible Wings: Chapter One,visual-novel,0,0,No Rating,1.0,0.0,1.0,Unknown,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
144554,"If on a Winter's Night, Four Travelers",adventure,0,1,No Rating,3.0,0.0,2.0,Unknown,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
144583,Genesis,shooter,0,0,No Rating,2.0,0.0,3.0,Unknown,,,,,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
144763,Demeo,card-and-board-game,0,0,10+,10.0,0.0,9.0,Europe,1.0,4.0,,0.0,0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1
144880,Gimmick in the Chaos Dimension,arcade,0,0,No Rating,2.0,0.0,2.0,Unknown,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
145258,Mafia Online: Wild West,tactical,0,0,No Rating,-1.0,0.0,2.0,Unknown,1.0,12.0,12.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0
145362,AdventureQuest 8-Bit: Dungeons & DoomKnights,arcade,0,0,12+,18.0,0.0,18.0,North America,,,,,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
145432,Stand By Me,indie,0,0,All Ages,4.0,0.0,4.0,Unknown,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
145491,Pups & Purrs Pet Shop,simulator,0,0,3+,24.0,0.0,33.0,Unknown,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
145515,Pac-Man 99,arcade,0,1,3+,150.0,1.0,661.0,Asia,0.0,,99.0,0.0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1
145594,Rain of Arrows,shooter,0,0,No Rating,1.0,0.0,1.0,Unknown,,,,,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
145776,Youtubers Life 2,strategy,0,0,12+,1.0,0.0,15.0,Unknown,,,,,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
145846,SimPocalypse,strategy,0,0,No Rating,2.0,0.0,2.0,Unknown,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
146014,A-Train All Aboard! Tourism,strategy,0,0,3+,86.0,0.0,68.0,Asia,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
146493,Decaying Delicacy,arcade,0,0,No Rating,18.0,0.0,18.0,Unknown,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1
146821,Kasiori,puzzle,0,0,12+,8.0,0.0,12.0,Unknown,0.0,0.0,2.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
147043,SCP: Labrat,adventure,0,0,No Rating,1.0,0.0,1.0,Unknown,1.0,,,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
147206,Klondike Solitaire Collection,card-and-board-game,0,0,3+,6.0,0.0,6.0,Unknown,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
147323,The Awakening of Mummies,card-and-board-game,0,0,6+,1.0,0.0,28.0,Unknown,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
147366,Monogon: Echoes,strategy,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
147379,Ring Racer,arcade,0,0,3+,,,,,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
147386,Crazy Boom,racing,0,0,No Rating,6.0,0.0,7.0,Unknown,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
147428,The Little Trashmaid Puzzletime,indie,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
147891,The Makings of a Lady: Purity Yours to Defile,simulator,0,0,No Rating,2.0,0.0,1.0,Unknown,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
148005,Super Mario Bros. Z: The Game,fighting,0,0,No Rating,1.0,0.0,1.0,Unknown,0.0,,,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
148016,Loot City,racing,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
148106,Orimon.1: Bilfy & Krotroklon,indie,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
148210,Kosmo Laika: Guide to Space,unknown_genres_name,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
148261,Project Elysium,adventure,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
148318,Trilogy King Man,indie,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
148324,FreeCell Solitaire Collection,card-and-board-game,0,0,3+,6.0,0.0,6.0,Unknown,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
148330,Killer Motive,adventure,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
148365,Touhou Seikaen: Blue devil in the Belvedere,indie,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
148397,Muck,adventure,0,1,No Rating,6.0,0.0,6.0,Europe,1.0,,,0.0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1
148448,"You, Calligrapher",simulator,0,0,All Ages,1.0,0.0,-1.0,Unknown,,,,,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
148466,Hidden Shapes: Lovely Cats,indie,0,0,No Rating,13.0,0.0,12.0,Unknown,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
148774,Cube Flip,strategy,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
148900,Tavern Master,strategy,0,0,16+,-1.0,0.0,36.0,Unknown,,,,,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
148926,Cooking Simulator VR,simulator,0,0,All Ages,2.0,0.0,-1.0,Unknown,,,,,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
149087,Leaf on Wind,indie,0,0,All Ages,1.0,0.0,1.0,Unknown,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
149150,Unit Down,arcade,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
149207,Red Frozen,adventure,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
149358,Big Watermelon,arcade,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
149401,Tales from the Under-Realm: Hazel,adventure,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
149439,Raketenwashmachine,indie,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
149455,Puzzle Light,indie,0,0,No Rating,1.0,0.0,5.0,Unknown,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
149487,Roadpunk,adventure,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
149521,Zombie Drift,racing,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
149571,Samurai Chess,strategy,0,0,No Rating,16.0,0.0,15.0,Unknown,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
149607,StarPicker,racing,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
149683,Ninety Days,adventure,0,0,No Rating,6.0,0.0,7.0,Unknown,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
149752,Blessings of No-more,strategy,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
149830,Turn on All the Lights,indie,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
149965,Queer and Chill,indie,0,0,No Rating,1.0,0.0,1.0,Unknown,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
150132,Fast & Furious: Spy Racers Rise of Sh1ft3r,racing,0,0,3+,6.0,0.0,-1.0,Unknown,,,,,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1
150269,Arcane Arts Academy,strategy,0,0,12+,,,,,,,,,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
150333,She Turned Me Into a Newt!,adventure,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
150442,Kakuro Blend,indie,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
150467,HexiHashi,indie,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
150591,Fistful of Nothing,unknown_genres_name,0,0,No Rating,5.0,0.0,3.0,Europe,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
150782,Devil Inside Us: Roots of Evil,shooter,0,0,18+,4.0,0.0,2.0,Unknown,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
150947,Many Bricks Breaker,puzzle,0,0,All Ages,1.0,0.0,1.0,Unknown,,,,,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
150985,Nature Park,adventure,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
151011,The Station: Escape Room,adventure,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
151018,Color Breakers,simulator,0,0,3+,,,,,,,,,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
151035,Ragnarok Chess,strategy,0,0,No Rating,16.0,0.0,15.0,Unknown,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
151080,Disturbed R.I.P.,adventure,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
151276,Lighton: Duo,indie,0,0,No Rating,1.0,0.0,5.0,Unknown,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
151326,Girls in Glasses,simulator,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
151368,Two Legs,adventure,0,0,No Rating,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
151404,Landing Confirmed,indie,0,0,No Rating,2.0,0.0,2.0,Europe,,,,,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
151614,Find All,indie,0,0,No Rating,7.0,0.0,7.0,Unknown,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
151758,Live in Dungeon,role-playing-rpg,0,0,No Rating,3.0,0.0,1.0,Unknown,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
151795,Opus: Echo of Starsong,visual-novel,0,0,10+,6.0,0.0,3.0,Unknown,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
151808,Sushi Alone,role-playing-rpg,0,0,No Rating,4.0,0.0,2.0,Unknown,,,,,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
151921,Volk-san: Egg&Catch,arcade,0,0,No Rating,1.0,0.0,1.0,Unknown,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
